,Unnamed: 0,Curve_idx,Dataset_idx,Learner_idx,Learner_name,Model,SMAPE,MAE,MSE,Cutoff_idx,Cutoff_percentage,Train_points,Test_points,curve_idx,SMAPE_rank,MAE_rank,MSE_rank,Average_rank,Scenario
1905,2557,57,97,6,LogisticRegression,MMF4,0.090444728896836,0.0013629933169788,2.079364773033534e-06,54,0.7,54,24,640,1.0,1.0,1.0,1.0,MonoConv
1906,2558,57,97,6,LogisticRegression,WBL4,0.1757147379217093,0.0026456220297404,7.207655853372287e-06,54,0.7,54,24,640,3.0,3.0,3.0,3.0,MonoConv
1907,2559,57,97,6,LogisticRegression,POW4,0.3876487324821462,0.0058696717321902,3.5853344895371625e-05,54,0.7,54,24,640,4.0,4.0,4.0,4.0,MonoConv
1908,2560,61,135,18,KNN,LC-PFN,0.1526100561022758,0.0029356256127357,1.1821910447906704e-05,53,0.7,53,24,641,2.0,2.0,2.0,2.0,MonoConv
1909,2561,61,135,18,KNN,MMF4,0.2815081879724559,0.0054071017233385,3.9950721716903216e-05,53,0.7,53,24,641,3.0,3.0,3.0,3.0,MonoConv
1910,2562,61,135,18,KNN,WBL4,0.3910847128163811,0.0075007371215485,7.304818534562174e-05,53,0.7,53,24,641,4.0,4.0,4.0,4.0,MonoConv
1911,2563,61,135,18,KNN,POW4,0.0812949098220962,0.0015655984485512,3.513837279305176e-06,53,0.7,53,24,641,1.0,1.0,1.0,1.0,MonoConv
1912,2564,60,251,0,SVC_linear,LC-PFN,1.5205785632133484,0.0267319325357675,0.0008262084447778,50,0.7,50,22,642,1.0,1.0,1.0,1.0,MonoConv
1913,2565,60,251,0,SVC_linear,MMF4,1.729032406893256,0.0304078192157897,0.0011541008671798,50,0.7,50,22,642,4.0,4.0,4.0,4.0,MonoConv
1914,2566,60,251,0,SVC_linear,WBL4,1.585875199136845,0.027955148515044,0.0009962157590364,50,0.7,50,22,642,2.0,2.0,2.0,2.0,MonoConv
1915,2567,60,251,0,SVC_linear,POW4,1.675574376800074,0.0294496342138701,0.0010404519689164,50,0.7,50,22,642,3.0,3.0,3.0,3.0,MonoConv
1916,2568,62,39,6,LogisticRegression,LC-PFN,1.1826260946691036,0.014565491117537,0.0002456541114952,72,0.7,72,31,643,1.0,1.0,1.0,1.0,MonoConv
1917,2569,62,39,6,LogisticRegression,MMF4,4.549278858121557,0.0540078265177769,0.003112357820933,72,0.7,72,31,643,4.0,4.0,4.0,4.0,MonoConv
1918,2570,62,39,6,LogisticRegression,WBL4,3.40908117332504,0.0409562079639951,0.0018713630301765,72,0.7,72,31,643,3.0,3.0,3.0,3.0,MonoConv
1919,2571,62,39,6,LogisticRegression,POW4,3.40908116713326,0.040956207892369,0.0018713630255264,72,0.7,72,31,643,2.0,2.0,2.0,2.0,MonoConv
1920,2572,63,183,6,LogisticRegression,LC-PFN,0.7133802864700556,0.0056524351239204,3.468109935056418e-05,74,0.7,74,32,644,3.0,3.0,3.0,3.0,MonoConv
1921,2573,63,183,6,LogisticRegression,MMF4,0.0948455828615475,0.0007451145432328,6.406248008033619e-07,74,0.7,74,32,644,1.0,1.0,1.0,1.0,MonoConv
1922,2574,63,183,6,LogisticRegression,WBL4,0.4726174376706454,0.0036988660792177,1.3791630942514408e-05,74,0.7,74,32,644,2.0,2.0,2.0,2.0,MonoConv
1923,2575,63,183,6,LogisticRegression,POW4,1.054038775812349,0.00837952886499,7.250234043237153e-05,74,0.7,74,32,644,4.0,4.0,4.0,4.0,MonoConv
1924,2576,65,68,8,Perceptron,LC-PFN,1.4380638487637043,0.0237519536167383,0.0007621036493219,53,0.7,53,24,645,3.0,3.0,3.0,3.0,MonoConv
1925,2577,65,68,8,Perceptron,MMF4,1.385496040206024,0.0229052581081644,0.000733791474488,53,0.7,53,24,645,2.0,2.0,2.0,2.0,MonoConv
1926,2578,65,68,8,Perceptron,WBL4,1.5583031871339164,0.025705309406704,0.0009164457336736,53,0.7,53,24,645,4.0,4.0,4.0,4.0,MonoConv
1927,2579,65,68,8,Perceptron,POW4,1.0493683302982837,0.017405384236238,0.0004296315874951,53,0.7,53,24,645,1.0,1.0,1.0,1.0,MonoConv
1928,2580,64,72,8,Perceptron,LC-PFN,2.6283852756023407,0.0295389909297227,0.0014461759710684,53,0.7,53,23,646,1.0,1.0,1.0,1.0,MonoConv
1929,2581,64,72,8,Perceptron,MMF4,3.840735044759021,0.0423865970339735,0.0028072998446744,53,0.7,53,23,646,4.0,4.0,4.0,4.0,MonoConv
1930,2582,64,72,8,Perceptron,WBL4,3.6013273665383565,0.0398819841300298,0.0024950139417841,53,0.7,53,23,646,2.0,2.0,2.0,2.0,MonoConv
1931,2583,64,72,8,Perceptron,POW4,3.8169798650794338,0.0421383081269045,0.0027696499545627,53,0.7,53,23,646,3.0,3.0,3.0,3.0,MonoConv
1932,2588,69,203,7,PassiveAggressive,LC-PFN,0.3234897507354617,0.0045557022094726,3.471769014140591e-05,42,0.7,42,19,648,1.0,1.0,1.0,1.0,MonoConv
1933,2589,69,203,7,PassiveAggressive,MMF4,0.536841082955593,0.0075952690009021,7.510188936494566e-05,42,0.7,42,19,648,3.0,3.0,3.0,3.0,MonoConv
1934,2590,69,203,7,PassiveAggressive,WBL4,0.397141584060572,0.0055991607687408,4.544042177124952e-05,42,0.7,42,19,648,2.0,2.0,2.0,2.0,MonoConv
1935,2591,69,203,7,PassiveAggressive,POW4,0.6042119010073647,0.008560295787933,9.300654896105546e-05,42,0.7,42,19,648,4.0,4.0,4.0,4.0,MonoConv
1936,2596,66,96,4,Decision Tree,LC-PFN,1.0976980440318584,0.0171794295310974,0.0003926340141333,32,0.7,32,14,650,4.0,4.0,4.0,4.0,MonoConv
1937,2597,66,96,4,Decision Tree,MMF4,0.6719196367034918,0.0105181128001533,0.0001570211688404,32,0.7,32,14,650,2.0,2.0,2.0,2.0,MonoConv
1938,2598,66,96,4,Decision Tree,WBL4,0.5783845933475672,0.0090437788212244,0.0001253393138749,32,0.7,32,14,650,1.0,1.0,1.0,1.0,MonoConv
1939,2599,66,96,4,Decision Tree,POW4,0.9393853481844908,0.0147029897116577,0.0002811933045221,32,0.7,32,14,650,3.0,3.0,3.0,3.0,MonoConv
1940,2600,70,134,0,SVC_linear,LC-PFN,0.7274359464645386,0.0132990721613168,0.0002617885184008,45,0.7,45,20,651,1.0,1.0,1.0,1.0,MonoConv
1941,2601,70,134,0,SVC_linear,MMF4,1.6146717257622536,0.0291490999227239,0.0010951688579969,45,0.7,45,20,651,4.0,4.0,4.0,4.0,MonoConv
1942,2602,70,134,0,SVC_linear,WBL4,1.325625243792801,0.0240230140203097,0.0008226065788857,45,0.7,45,20,651,3.0,3.0,3.0,3.0,MonoConv
1943,2603,70,134,0,SVC_linear,POW4,1.325623889441542,0.0240229899330866,0.0008226054215908,45,0.7,45,20,651,2.0,2.0,2.0,2.0,MonoConv
1944,2608,75,89,7,PassiveAggressive,LC-PFN,1.217789389193058,0.0186293963342905,0.0004758488503284,50,0.7,50,22,653,3.0,3.0,3.0,3.0,MonoConv
1945,2609,75,89,7,PassiveAggressive,MMF4,1.1730005546393796,0.0179463228827341,0.000424310652475,50,0.7,50,22,653,2.0,1.0,1.0,1.3333333333333333,MonoConv
1946,2610,75,89,7,PassiveAggressive,WBL4,1.172998494251627,0.0179463243873979,0.0004278029519992,50,0.7,50,22,653,1.0,2.0,2.0,1.6666666666666667,MonoConv
1947,2611,75,89,7,PassiveAggressive,POW4,1.3006108469462774,0.0199156054549443,0.0005221961460641,50,0.7,50,22,653,4.0,4.0,4.0,4.0,MonoConv
1948,2616,74,133,21,ens.RandomForest,LC-PFN,0.5406519863754511,0.0104182856157422,0.00012833350047,37,0.7,37,17,655,2.0,2.0,2.0,2.0,MonoConv
1949,2617,74,133,21,ens.RandomForest,MMF4,0.1185484261131908,0.0022952153786758,6.897466200121492e-06,37,0.7,37,17,655,1.0,1.0,1.0,1.0,MonoConv
1950,2618,74,133,21,ens.RandomForest,WBL4,1.5794725593765422,0.03007667655125,0.0010309569213102,37,0.7,37,17,655,4.0,4.0,4.0,4.0,MonoConv
1951,2619,74,133,21,ens.RandomForest,POW4,0.9396757475789868,0.0179949112714408,0.0003348079004077,37,0.7,37,17,655,3.0,3.0,3.0,3.0,MonoConv
1952,2620,77,221,4,Decision Tree,LC-PFN,0.3614083863794803,0.0052399318665266,4.626931695383973e-05,32,0.7,32,15,656,2.0,2.0,2.0,2.0,MonoConv
1953,2621,77,221,4,Decision Tree,MMF4,0.6365035252429831,0.0091910339189393,0.0001115340313842,32,0.7,32,15,656,3.0,3.0,3.0,3.0,MonoConv
1954,2622,77,221,4,Decision Tree,WBL4,0.7662078750563295,0.0110455823318099,0.0001520867813248,32,0.7,32,15,656,4.0,4.0,4.0,4.0,MonoConv
1955,2623,77,221,4,Decision Tree,POW4,0.2982036966153326,0.0043244628151078,2.4014135249832707e-05,32,0.7,32,15,656,1.0,1.0,1.0,1.0,MonoConv
1956,2624,78,141,6,LogisticRegression,LC-PFN,0.7746508345007896,0.0122244330123066,0.0001702713343547,51,0.7,51,22,657,4.0,4.0,4.0,4.0,MonoConv
1957,2625,78,141,6,LogisticRegression,MMF4,0.3484300987683646,0.0055482797793156,4.031089000908666e-05,51,0.7,51,22,657,2.0,2.0,2.0,2.0,MonoConv
1958,2626,78,141,6,LogisticRegression,WBL4,0.2543186453025595,0.0040449614478574,2.526263063595148e-05,51,0.7,51,22,657,1.0,1.0,1.0,1.0,MonoConv
1959,2627,78,141,6,LogisticRegression,POW4,0.4649141782949042,0.0074138369051109,6.58305536576488e-05,51,0.7,51,22,657,3.0,3.0,3.0,3.0,MonoConv
1960,2636,72,81,8,Perceptron,LC-PFN,1.303680706769228,0.0133658871054649,0.0002580475120339,38,0.7,38,17,660,4.0,4.0,4.0,4.0,MonoConv
1961,2637,72,81,8,Perceptron,MMF4,0.9133207826991886,0.0093029116154025,0.0001449135754358,38,0.7,38,17,660,3.0,3.0,3.0,3.0,MonoConv
1962,2638,72,81,8,Perceptron,WBL4,0.892892871408758,0.0090955329500667,0.0001342732327252,38,0.7,38,17,660,2.0,2.0,1.0,1.6666666666666667,MonoConv
1963,2639,72,81,8,Perceptron,POW4,0.8928928714043833,0.009095532950022,0.0001342732327257,38,0.7,38,17,660,1.0,1.0,2.0,1.3333333333333333,MonoConv
1964,2640,83,138,18,KNN,LC-PFN,0.3587840823456645,0.006689737085253,5.016372597310692e-05,42,0.7,42,18,661,4.0,4.0,4.0,4.0,MonoConv
1965,2641,83,138,18,KNN,MMF4,0.1125374736025359,0.0021005380384254,5.9928089741358905e-06,42,0.7,42,18,661,2.0,2.0,2.0,2.0,MonoConv
1966,2642,83,138,18,KNN,WBL4,0.0603145434987262,0.0011160517444398,1.966496130007885e-06,42,0.7,42,18,661,1.0,1.0,1.0,1.0,MonoConv
1967,2643,83,138,18,KNN,POW4,0.3288576468243609,0.0061301657551132,4.186632508322496e-05,42,0.7,42,18,661,3.0,3.0,3.0,3.0,MonoConv
1968,2652,87,52,8,Perceptron,LC-PFN,0.6105626001954079,0.0101684965193271,0.0001513996103312,35,0.7,35,15,664,4.0,4.0,4.0,4.0,MonoConv
1969,2653,87,52,8,Perceptron,MMF4,0.1908371164547842,0.0031367215307911,1.6376101020958397e-05,35,0.7,35,15,664,1.0,1.0,1.0,1.0,MonoConv
1970,2654,87,52,8,Perceptron,WBL4,0.207262630719257,0.0034143467407247,1.758501918497977e-05,35,0.7,35,15,664,2.0,2.0,2.0,2.0,MonoConv
1971,2655,87,52,8,Perceptron,POW4,0.4170771614592072,0.006952254655785,8.532343136386697e-05,35,0.7,35,15,664,3.0,3.0,3.0,3.0,MonoConv
1972,2656,73,168,8,Perceptron,LC-PFN,0.1875235117040574,0.0037434468977153,1.4020876733411567e-05,89,0.7,89,39,665,4.0,4.0,4.0,4.0,MonoConv
1973,2657,73,168,8,Perceptron,MMF4,5.239782966503658e-11,1.0479565932979102e-12,5.6431930457767696e-24,89,0.7,89,39,665,2.0,2.0,2.0,2.0,MonoConv
1974,2658,73,168,8,Perceptron,WBL4,1.2506662372403946e-11,2.5013324744804777e-13,6.25666414789063e-26,89,0.7,89,39,665,1.0,1.0,1.0,1.0,MonoConv
1975,2659,73,168,8,Perceptron,POW4,1.418681081401392e-05,2.8373612182282415e-07,1.889148254877371e-13,89,0.7,89,39,665,3.0,3.0,3.0,3.0,MonoConv
1976,2664,84,200,10,SGDClassifier,LC-PFN,3.004320152103901,0.0409996695816516,0.0026357839815318,63,0.7,63,28,667,4.0,4.0,4.0,4.0,MonoConv
1977,2665,84,200,10,SGDClassifier,MMF4,2.727557828811731,0.0372884009334756,0.0024053714598768,63,0.7,63,28,667,2.0,2.0,2.0,2.0,MonoConv
1978,2666,84,200,10,SGDClassifier,WBL4,2.729173672243049,0.0373102229237983,0.0024065966341192,63,0.7,63,28,667,3.0,3.0,3.0,3.0,MonoConv
1979,2667,84,200,10,SGDClassifier,POW4,2.677029998501244,0.0366051442384433,0.0023638841516493,63,0.7,63,28,667,1.0,1.0,1.0,1.0,MonoConv
1980,2668,88,162,21,ens.RandomForest,LC-PFN,0.032863364322111,0.0006543956696987,6.452871161855001e-07,35,0.7,35,16,668,1.0,1.0,1.0,1.0,MonoConv
1981,2669,88,162,21,ens.RandomForest,MMF4,0.0578896231128949,0.0011520746208601,1.494351548310303e-06,35,0.7,35,16,668,3.0,3.0,3.0,3.0,MonoConv
1982,2670,88,162,21,ens.RandomForest,WBL4,0.1411403504172027,0.0028063498298945,8.165113760041025e-06,35,0.7,35,16,668,4.0,4.0,4.0,4.0,MonoConv
1983,2671,88,162,21,ens.RandomForest,POW4,0.046981703493031,0.0009357647403568,1.1247236998980587e-06,35,0.7,35,16,668,2.0,2.0,2.0,2.0,MonoConv
1984,2672,89,74,5,ExtraTree,LC-PFN,1.350744254887104,0.0194719210267066,0.0004363030893728,41,0.7,41,18,669,3.0,3.0,4.0,3.3333333333333335,MonoConv
1985,2673,89,74,5,ExtraTree,MMF4,1.2161614599493176,0.0175498325509028,0.0003428153913308,41,0.7,41,18,669,2.0,2.0,2.0,2.0,MonoConv
1986,2674,89,74,5,ExtraTree,WBL4,1.3547111627376265,0.0195232085561497,0.0004260055721692,41,0.7,41,18,669,4.0,4.0,3.0,3.6666666666666665,MonoConv
1987,2675,89,74,5,ExtraTree,POW4,1.2038551358146838,0.0173741414659343,0.0003358090462008,41,0.7,41,18,669,1.0,1.0,1.0,1.0,MonoConv
1988,2680,93,240,21,ens.RandomForest,LC-PFN,0.2075462369248271,0.0029532194603234,1.3357415809878148e-05,45,0.7,45,20,671,1.0,1.0,1.0,1.0,MonoConv
1989,2681,93,240,21,ens.RandomForest,MMF4,0.5700783039740145,0.0080694218088911,7.850195307679202e-05,45,0.7,45,20,671,3.0,3.0,3.0,3.0,MonoConv
1990,2682,93,240,21,ens.RandomForest,WBL4,0.8692461465048715,0.0122606446752995,0.0001748683912761,45,0.7,45,20,671,4.0,4.0,4.0,4.0,MonoConv
1991,2683,93,240,21,ens.RandomForest,POW4,0.4595049384035118,0.006513531771039,5.2932504405041295e-05,45,0.7,45,20,671,2.0,2.0,2.0,2.0,MonoConv
1992,2684,96,224,21,ens.RandomForest,LC-PFN,0.149236200377345,0.0029678493738174,8.94573713594582e-06,45,0.7,45,20,672,3.0,3.0,3.0,3.0,MonoConv
1993,2685,96,224,21,ens.RandomForest,MMF4,0.0291332180367917,0.0005783885027513,4.117932129587964e-07,45,0.7,45,20,672,1.0,1.0,1.0,1.0,MonoConv
1994,2686,96,224,21,ens.RandomForest,WBL4,0.0312561842474314,0.0006205201690355,4.714044171251459e-07,45,0.7,45,20,672,2.0,2.0,2.0,2.0,MonoConv
1995,2687,96,224,21,ens.RandomForest,POW4,0.1776351183649988,0.0035211813442197,1.2485958948971454e-05,45,0.7,45,20,672,4.0,4.0,4.0,4.0,MonoConv
1996,2688,91,104,10,SGDClassifier,LC-PFN,0.5756121594458818,0.0095234867185354,9.566912922309712e-05,62,0.7,62,27,673,3.0,3.0,3.0,3.0,MonoConv
1997,2689,91,104,10,SGDClassifier,MMF4,0.5645176475403025,0.0093457561127243,9.395330350897154e-05,62,0.7,62,27,673,2.0,2.0,2.0,2.0,MonoConv
1998,2690,91,104,10,SGDClassifier,WBL4,0.903247043650506,0.014900507620644,0.0002331247993301,62,0.7,62,27,673,4.0,4.0,4.0,4.0,MonoConv
1999,2691,91,104,10,SGDClassifier,POW4,0.4542551031839765,0.007529125387911,6.23009593732721e-05,62,0.7,62,27,673,1.0,1.0,1.0,1.0,MonoConv
2000,2696,94,214,20,ens.ExtraTrees,LC-PFN,0.1402479014359414,0.0027208267711102,1.1880386409757191e-05,45,0.7,45,20,675,1.0,1.0,1.0,1.0,MonoConv
2001,2697,94,214,20,ens.ExtraTrees,MMF4,0.696926868366655,0.0135008388495553,0.0002063730539818,45,0.7,45,20,675,2.0,2.0,2.0,2.0,MonoConv
2002,2698,94,214,20,ens.ExtraTrees,WBL4,1.2571858391833457,0.0242024988988962,0.0006421421979979,45,0.7,45,20,675,4.0,4.0,4.0,4.0,MonoConv
2003,2699,94,214,20,ens.ExtraTrees,POW4,0.8000114176158502,0.0154214568897864,0.0002465722515429,45,0.7,45,20,675,3.0,3.0,3.0,3.0,MonoConv
2004,2708,97,87,0,SVC_linear,LC-PFN,1.0161197744309902,0.0132924830541014,0.0001842067867983,32,0.7,32,14,678,3.0,3.0,3.0,3.0,MonoConv
2005,2709,97,87,0,SVC_linear,MMF4,0.3233290232609495,0.0041897390491899,2.564890904161924e-05,32,0.7,32,14,678,2.0,2.0,2.0,2.0,MonoConv
2006,2710,97,87,0,SVC_linear,WBL4,0.2484388584045806,0.0032160690773529,1.611495647228345e-05,32,0.7,32,14,678,1.0,1.0,1.0,1.0,MonoConv
2007,2711,97,87,0,SVC_linear,POW4,1.4583839242397525,0.0191875297831306,0.000392586259632,32,0.7,32,14,678,4.0,4.0,4.0,4.0,MonoConv
2008,2716,100,122,6,LogisticRegression,LC-PFN,0.2366128144785761,0.0046319216489791,2.148602470697369e-05,56,0.7,56,24,680,4.0,4.0,4.0,4.0,MonoConv
2009,2717,100,122,6,LogisticRegression,MMF4,0.009738482727231,0.0001902121343501,5.5660436676653484e-08,56,0.7,56,24,680,1.0,1.0,1.0,1.0,MonoConv
2010,2718,100,122,6,LogisticRegression,WBL4,0.0457206641497144,0.0008925481573262,8.568375069795626e-07,56,0.7,56,24,680,3.0,3.0,3.0,3.0,MonoConv
2011,2719,100,122,6,LogisticRegression,POW4,0.0188736081225963,0.0003687258185017,1.824240921796617e-07,56,0.7,56,24,680,2.0,2.0,2.0,2.0,MonoConv
2012,2724,99,146,22,ens.GradientBoosting,LC-PFN,0.1411396893672645,0.002808352233842,8.149404493451584e-06,33,0.7,33,15,682,3.0,3.0,3.0,3.0,MonoConv
2013,2725,99,146,22,ens.GradientBoosting,MMF4,0.0945022125974853,0.0018761694093022,3.783758357648104e-06,33,0.7,33,15,682,1.0,1.0,1.0,1.0,MonoConv
2014,2726,99,146,22,ens.GradientBoosting,WBL4,0.0984833027520348,0.0019551233591775,4.086255543012678e-06,33,0.7,33,15,682,2.0,2.0,2.0,2.0,MonoConv
2015,2727,99,146,22,ens.GradientBoosting,POW4,0.2868755797901566,0.0056841979223636,3.257385419381883e-05,33,0.7,33,15,682,4.0,4.0,4.0,4.0,MonoConv
2016,2732,103,54,20,ens.ExtraTrees,LC-PFN,0.6118859630078077,0.0106900464743375,0.0001606680452823,41,0.7,41,18,684,3.0,3.0,3.0,3.0,MonoConv
2017,2733,103,54,20,ens.ExtraTrees,MMF4,0.5526512866763077,0.0094792838197455,0.0001089165008449,41,0.7,41,18,684,1.0,1.0,1.0,1.0,MonoConv
2018,2734,103,54,20,ens.ExtraTrees,WBL4,1.138400063159378,0.0194224111693177,0.0004664952602899,41,0.7,41,18,684,4.0,4.0,4.0,4.0,MonoConv
2019,2735,103,54,20,ens.ExtraTrees,POW4,0.60899084314202,0.0106089794181367,0.0001475185841099,41,0.7,41,18,684,2.0,2.0,2.0,2.0,MonoConv
2020,2736,105,158,22,ens.GradientBoosting,LC-PFN,0.1706048496998846,0.0033230222761631,1.6616348148090765e-05,35,0.7,35,16,685,1.0,1.0,1.0,1.0,MonoConv
2021,2737,105,158,22,ens.GradientBoosting,MMF4,0.3226207714767288,0.0062826985468586,5.468816971897367e-05,35,0.7,35,16,685,3.0,3.0,3.0,3.0,MonoConv
2022,2738,105,158,22,ens.GradientBoosting,WBL4,0.3701495130816421,0.0072036781731726,7.245041812698822e-05,35,0.7,35,16,685,4.0,4.0,4.0,4.0,MonoConv
2023,2739,105,158,22,ens.GradientBoosting,POW4,0.2394137786982718,0.0046670376015819,3.0634827624238814e-05,35,0.7,35,16,685,2.0,2.0,2.0,2.0,MonoConv
2024,2740,104,225,8,Perceptron,LC-PFN,0.1383665716275572,0.0026548693422228,1.0572189239610452e-05,42,0.7,42,19,686,2.0,2.0,2.0,2.0,MonoConv
2025,2741,104,225,8,Perceptron,MMF4,0.1858508722517689,0.0035592633424557,1.516920630233424e-05,42,0.7,42,19,686,3.0,3.0,3.0,3.0,MonoConv
2026,2742,104,225,8,Perceptron,WBL4,0.2606663998738452,0.0049879346558312,2.8206682515417485e-05,42,0.7,42,19,686,4.0,4.0,4.0,4.0,MonoConv
2027,2743,104,225,8,Perceptron,POW4,0.0835289874145698,0.0016013850940546,3.534454758357248e-06,42,0.7,42,19,686,1.0,1.0,1.0,1.0,MonoConv
2028,2744,108,252,18,KNN,LC-PFN,1.3345085084438324,0.0165510885417461,0.0003487253852654,49,0.7,49,21,687,2.0,2.0,2.0,2.0,MonoConv
2029,2745,108,252,18,KNN,MMF4,0.6795637565373196,0.008287000837988,8.068522920530707e-05,49,0.7,49,21,687,1.0,1.0,1.0,1.0,MonoConv
2030,2746,108,252,18,KNN,WBL4,2.58416212862041,0.0308038490728047,0.0014470517598653,49,0.7,49,21,687,3.0,3.0,3.0,3.0,MonoConv
2031,2747,108,252,18,KNN,POW4,3.3815521650747646,0.0382721130639183,0.0015375245996847,49,0.7,49,21,687,4.0,4.0,4.0,4.0,MonoConv
2032,2748,106,8,22,ens.GradientBoosting,LC-PFN,1.942678913474083,0.0281035583466291,0.0010675217490643,37,0.7,37,17,688,4.0,4.0,4.0,4.0,MonoConv
2033,2749,106,8,22,ens.GradientBoosting,MMF4,0.7453866584613169,0.0103988506162015,0.0001300733562281,37,0.7,37,17,688,2.0,2.0,2.0,2.0,MonoConv
2034,2750,106,8,22,ens.GradientBoosting,WBL4,0.895604454400525,0.0124888256030505,0.0001709441710073,37,0.7,37,17,688,3.0,3.0,3.0,3.0,MonoConv
2035,2751,106,8,22,ens.GradientBoosting,POW4,0.4638712927388209,0.0064932613357323,6.098581071650536e-05,37,0.7,37,17,688,1.0,1.0,1.0,1.0,MonoConv
2036,2756,107,239,4,Decision Tree,LC-PFN,0.5359798669815063,0.0085282046347856,9.936939022736624e-05,62,0.7,62,28,690,2.0,2.0,1.0,1.6666666666666667,MonoConv
2037,2757,107,239,4,Decision Tree,MMF4,0.6171947788141728,0.0100217761606799,0.0002437931233178,62,0.7,62,28,690,3.0,3.0,3.0,3.0,MonoConv
2038,2758,107,239,4,Decision Tree,WBL4,0.5189879058092787,0.0084141440749071,0.0001857924470455,62,0.7,62,28,690,1.0,1.0,2.0,1.3333333333333333,MonoConv
2039,2759,107,239,4,Decision Tree,POW4,0.6747543503788861,0.010969850771701,0.0002871446628379,62,0.7,62,28,690,4.0,4.0,4.0,4.0,MonoConv
2040,2760,112,36,5,ExtraTree,LC-PFN,0.5327405408024788,0.0095562376081943,0.0001189500617329,34,0.7,34,15,691,2.0,2.0,2.0,2.0,MonoConv
2041,2761,112,36,5,ExtraTree,MMF4,0.8268518787600934,0.0147844191228917,0.0002477449758552,34,0.7,34,15,691,3.0,3.0,3.0,3.0,MonoConv
2042,2762,112,36,5,ExtraTree,WBL4,0.8385069764091387,0.0149908569226982,0.0002538997548038,34,0.7,34,15,691,4.0,4.0,4.0,4.0,MonoConv
2043,2763,112,36,5,ExtraTree,POW4,0.271056852339332,0.0048785904253475,3.645899821133904e-05,34,0.7,34,15,691,1.0,1.0,1.0,1.0,MonoConv
2044,2772,113,186,6,LogisticRegression,LC-PFN,0.4020704887807369,0.0075941253453493,5.990822319290601e-05,39,0.7,39,18,694,3.0,3.0,3.0,3.0,MonoConv
2045,2773,113,186,6,LogisticRegression,MMF4,0.1780722858340787,0.0033436717016981,1.219031249595527e-05,39,0.7,39,18,694,1.0,1.0,1.0,1.0,MonoConv
2046,2774,113,186,6,LogisticRegression,WBL4,0.2516969866524782,0.0047223826384846,2.3703578858066725e-05,39,0.7,39,18,694,2.0,2.0,2.0,2.0,MonoConv
2047,2775,113,186,6,LogisticRegression,POW4,0.7487670694386981,0.0142041345506406,0.0002242695869031,39,0.7,39,18,694,4.0,4.0,4.0,4.0,MonoConv
2048,2776,114,111,20,ens.ExtraTrees,LC-PFN,0.7768646813929081,0.0129615794867277,0.0001951612939592,32,0.7,32,14,695,4.0,4.0,4.0,4.0,MonoConv
2049,2777,114,111,20,ens.ExtraTrees,MMF4,0.4278656572334495,0.0070493241742723,7.907702940240778e-05,32,0.7,32,14,695,1.0,1.0,2.0,1.3333333333333333,MonoConv
2050,2778,114,111,20,ens.ExtraTrees,WBL4,0.7105570156409742,0.0118806908437184,0.0001880385438819,32,0.7,32,14,695,3.0,3.0,3.0,3.0,MonoConv
2051,2779,114,111,20,ens.ExtraTrees,POW4,0.4486452989233052,0.0074030061722869,7.724668170190726e-05,32,0.7,32,14,695,2.0,2.0,1.0,1.6666666666666667,MonoConv
2052,2792,117,19,6,LogisticRegression,LC-PFN,0.1814321614801883,0.0033403143752366,1.5182849892880768e-05,38,0.7,38,17,699,1.0,1.0,1.0,1.0,MonoConv
2053,2793,117,19,6,LogisticRegression,MMF4,0.9066273103489336,0.0165182913465612,0.0002939839816935,38,0.7,38,17,699,2.0,2.0,2.0,2.0,MonoConv
2054,2794,117,19,6,LogisticRegression,WBL4,1.342861073359985,0.0243535464775338,0.000626089381016,38,0.7,38,17,699,3.0,3.0,3.0,3.0,MonoConv
2055,2795,117,19,6,LogisticRegression,POW4,1.8000484530534366,0.0337123225004104,0.0011720090139086,38,0.7,38,17,699,4.0,4.0,4.0,4.0,MonoConv
2056,2796,124,179,20,ens.ExtraTrees,LC-PFN,0.14474579365924,0.0028676313813775,1.389034696330782e-05,53,0.7,53,23,700,3.0,3.0,3.0,3.0,MonoConv
2057,2797,124,179,20,ens.ExtraTrees,MMF4,0.0808590848564021,0.0015966537873492,3.958832216489607e-06,53,0.7,53,23,700,2.0,2.0,2.0,2.0,MonoConv
2058,2798,124,179,20,ens.ExtraTrees,WBL4,0.0449524668600574,0.0008909694268757,9.405419195254304e-07,53,0.7,53,23,700,1.0,1.0,1.0,1.0,MonoConv
2059,2799,124,179,20,ens.ExtraTrees,POW4,1.1850007234977218,0.0231834470920937,0.0005662796477116,53,0.7,53,23,700,4.0,4.0,4.0,4.0,MonoConv
2060,2800,120,57,0,SVC_linear,LC-PFN,0.6670710630714893,0.0110141858458518,0.0001446103851776,35,0.7,35,16,701,4.0,4.0,4.0,4.0,MonoConv
2061,2801,120,57,0,SVC_linear,MMF4,0.1944412382678105,0.0032386935332344,1.7921693945017843e-05,35,0.7,35,16,701,2.0,2.0,2.0,2.0,MonoConv
2062,2802,120,57,0,SVC_linear,WBL4,0.5071074870002426,0.008439984917045,0.0001101953617128,35,0.7,35,16,701,3.0,3.0,3.0,3.0,MonoConv
2063,2803,120,57,0,SVC_linear,POW4,0.1858698443984339,0.0030826178078819,1.3340594474180903e-05,35,0.7,35,16,701,1.0,1.0,1.0,1.0,MonoConv
