,Curve_idx,Dataset_idx,Learner_idx,Learner_name,Model,SMAPE,MAE,MSE,Cutoff_idx,Cutoff_percentage,Train_points,Test_points,curve_idx,SMAPE_rank,MAE_rank,MSE_rank,Average_rank
2382,17,42,3,SVC_sigmoid,WBL4,7.072403159613162,0.1207852192347297,0.0157432691566672,48,0.7,48,21,596,3.0,3.0,3.0,3.0
2383,17,42,3,SVC_sigmoid,POW4,15.07417821909431,0.2375263856627046,0.0565917902572637,48,0.7,48,21,596,4.0,4.0,4.0,4.0
2384,18,48,7,PassiveAggressive,LC-PFN,0.664273090660572,0.0102816419675946,0.0001659983390709,70,0.7,70,30,597,4.0,4.0,4.0,4.0
2385,18,48,7,PassiveAggressive,MMF4,0.5617449297558366,0.0086872862397917,0.0001163705283585,70,0.7,70,30,597,2.0,2.0,1.0,1.6666666666666667
2386,18,48,7,PassiveAggressive,WBL4,0.5495264187687291,0.0084985700632797,0.0001186905095322,70,0.7,70,30,597,1.0,1.0,2.0,1.3333333333333333
2387,18,48,7,PassiveAggressive,POW4,0.5967098204239354,0.009228861482099,0.0001250091615373,70,0.7,70,30,597,3.0,3.0,3.0,3.0
2388,20,130,1,SVC_poly,LC-PFN,0.606653094291687,0.0109259625896811,0.0001279324496863,48,0.7,48,21,598,4.0,4.0,4.0,4.0
2389,20,130,1,SVC_poly,MMF4,0.1208713186401818,0.002166427041754,6.55374883052328e-06,48,0.7,48,21,598,3.0,3.0,3.0,3.0
2390,20,130,1,SVC_poly,WBL4,0.0749841846702409,0.0013430167774915,2.349575955889807e-06,48,0.7,48,21,598,2.0,2.0,2.0,2.0
2391,20,130,1,SVC_poly,POW4,0.0323374673692718,0.0005788314837474,3.786231190784269e-07,48,0.7,48,21,598,1.0,1.0,1.0,1.0
2392,15,150,2,SVC_rbf,LC-PFN,0.1467416994273662,0.0024774770718067,9.889569810184184e-06,25,0.7,25,6,599,4.0,4.0,4.0,4.0
2393,15,150,2,SVC_rbf,MMF4,2.0930809755883218e-07,3.542137028134107e-09,1.2653213935308072e-17,25,0.7,25,6,599,1.0,1.0,1.0,1.0
2394,15,150,2,SVC_rbf,WBL4,0.0016356503142454,2.7680694471621248e-05,7.757404308598258e-10,25,0.7,25,6,599,3.0,3.0,3.0,3.0
2395,15,150,2,SVC_rbf,POW4,6.245754043795155e-06,1.0569738297568541e-07,1.1592175089491387e-14,25,0.7,25,6,599,2.0,2.0,2.0,2.0
2396,11,139,2,SVC_rbf,LC-PFN,0.5357661750167608,0.009466397576034,0.0001079560825019,35,0.7,35,15,600,4.0,4.0,4.0,4.0
2397,11,139,2,SVC_rbf,MMF4,0.469144668672322,0.0082876758499867,9.160231109809994e-05,35,0.7,35,15,600,3.0,3.0,3.0,3.0
2398,11,139,2,SVC_rbf,WBL4,0.2737119717005652,0.004820005630814,2.6395016663174557e-05,35,0.7,35,15,600,1.0,1.0,1.0,1.0
2399,11,139,2,SVC_rbf,POW4,0.2924518283195735,0.005152648584752,3.28800958856681e-05,35,0.7,35,15,600,2.0,2.0,2.0,2.0
2400,22,165,1,SVC_poly,LC-PFN,0.9261338971555232,0.0178620293736457,0.0003191223950125,92,0.7,92,40,601,4.0,4.0,4.0,4.0
2401,22,165,1,SVC_poly,MMF4,0.7311187354506224,0.0141086714140422,0.0002675905049885,92,0.7,92,40,601,3.0,3.0,3.0,3.0
2402,22,165,1,SVC_poly,WBL4,0.0004169187916047,7.96645105635152e-06,6.346434243324425e-11,92,0.7,92,40,601,1.0,1.0,1.0,1.0
2403,22,165,1,SVC_poly,POW4,0.0207608944577646,0.0003967815466975,1.5743559656060785e-07,92,0.7,92,40,601,2.0,2.0,2.0,2.0
2404,16,188,2,SVC_rbf,LC-PFN,0.5926701240241528,0.0097903758287429,0.000108847147203,45,0.7,45,20,602,4.0,4.0,4.0,4.0
2405,16,188,2,SVC_rbf,MMF4,0.4336228905126246,0.0071828495989725,6.344833062802021e-05,45,0.7,45,20,602,2.0,2.0,2.0,2.0
2406,16,188,2,SVC_rbf,WBL4,0.3057160103898731,0.0050745553818487,3.401110804425974e-05,45,0.7,45,20,602,1.0,1.0,1.0,1.0
2407,16,188,2,SVC_rbf,POW4,0.4583719855069853,0.0075902246517299,7.034881949471964e-05,45,0.7,45,20,602,3.0,3.0,3.0,3.0
2408,27,136,17,GaussianNB,LC-PFN,0.3292921930551529,0.0064471364021301,4.274124876246788e-05,53,0.7,53,24,603,3.0,3.0,3.0,3.0
2409,27,136,17,GaussianNB,MMF4,0.1737174768304552,0.0034174399564956,1.2844685269759792e-05,53,0.7,53,24,603,2.0,2.0,2.0,2.0
2410,27,136,17,GaussianNB,WBL4,0.1277323349720779,0.0025114923701665,7.430568883427205e-06,53,0.7,53,24,603,1.0,1.0,1.0,1.0
2411,27,136,17,GaussianNB,POW4,0.3683772339315602,0.007261875677098,5.463296114371243e-05,53,0.7,53,24,603,4.0,4.0,4.0,4.0
2412,19,60,6,LogisticRegression,LC-PFN,1.244998164474964,0.0245937705039978,0.0006048546638339,25,0.7,25,2,604,4.0,4.0,4.0,4.0
2413,19,60,6,LogisticRegression,MMF4,0.0432674222155429,0.0008649717236886,7.531111203842168e-07,25,0.7,25,2,604,2.0,2.0,2.0,2.0
2414,19,60,6,LogisticRegression,WBL4,0.0398095362224604,0.0007958733837665,6.344279952326569e-07,25,0.7,25,2,604,1.0,1.0,1.0,1.0
2415,19,60,6,LogisticRegression,POW4,0.6306218298270719,0.0125333982511505,0.0001570860717219,25,0.7,25,2,604,3.0,3.0,3.0,3.0
2416,26,194,6,LogisticRegression,LC-PFN,22.076699137687683,0.0904957503080368,0.0081915631890296,73,0.7,73,32,605,4.0,4.0,4.0,4.0
2417,26,194,6,LogisticRegression,MMF4,0.3715315005157553,0.0018581854523035,4.984018347480429e-06,73,0.7,73,32,605,3.0,3.0,3.0,3.0
2418,26,194,6,LogisticRegression,WBL4,0.3641983837600739,0.0018221316392924,4.882567218411594e-06,73,0.7,73,32,605,2.0,2.0,2.0,2.0
2419,26,194,6,LogisticRegression,POW4,0.2738157748610697,0.0013709067173905,2.811479915215332e-06,73,0.7,73,32,605,1.0,1.0,1.0,1.0
2420,23,157,14,BernoulliNB,LC-PFN,1.0229315608739853,0.0190375335514545,0.0003684229741338,35,0.7,35,16,606,4.0,4.0,4.0,4.0
2421,23,157,14,BernoulliNB,MMF4,7.170570290373094e-07,1.3206230067841496e-08,1.974959595106924e-16,35,0.7,35,16,606,1.0,1.0,1.0,1.0
2422,23,157,14,BernoulliNB,WBL4,0.0019596101769695,3.60913932132903e-05,1.3462587715500514e-09,35,0.7,35,16,606,3.0,3.0,3.0,3.0
2423,23,157,14,BernoulliNB,POW4,3.2245086753296894e-06,5.9386636601377336e-08,3.6933568387804505e-15,35,0.7,35,16,606,2.0,2.0,2.0,2.0
2424,28,103,7,PassiveAggressive,LC-PFN,1.1187627911567688,0.0213903822004795,0.0005267751985229,32,0.7,32,15,607,4.0,4.0,4.0,4.0
2425,28,103,7,PassiveAggressive,MMF4,0.6170997937515953,0.0116607106355498,0.0001924880948045,32,0.7,32,15,607,2.0,2.0,2.0,2.0
2426,28,103,7,PassiveAggressive,WBL4,0.9889680034026694,0.0186007089047379,0.0004350965178273,32,0.7,32,15,607,3.0,3.0,3.0,3.0
2427,28,103,7,PassiveAggressive,POW4,0.4695210186134574,0.0088814229352132,0.0001379767692119,32,0.7,32,15,607,1.0,1.0,1.0,1.0
2428,32,253,16,ComplementNB,LC-PFN,15.12296199798584,0.0771344974637031,0.0060282121412456,50,0.7,50,22,608,4.0,4.0,4.0,4.0
2429,32,253,16,ComplementNB,MMF4,0.3338445173674018,0.0019551829130493,5.556722001940725e-06,50,0.7,50,22,608,1.0,1.0,1.0,1.0
2430,32,253,16,ComplementNB,WBL4,0.8151741741200884,0.0047654309281337,2.4936278044659565e-05,50,0.7,50,22,608,3.0,3.0,3.0,3.0
2431,32,253,16,ComplementNB,POW4,0.5717888185614542,0.0033934576595714,1.5719177698934865e-05,50,0.7,50,22,608,2.0,2.0,2.0,2.0
2432,24,191,3,SVC_sigmoid,LC-PFN,5.547769740223885,0.0321767926216125,0.0021828070748597,25,0.7,25,3,609,1.0,1.0,3.0,1.6666666666666667
2433,24,191,3,SVC_sigmoid,MMF4,6.232353483586075,0.0366900182337033,0.0013552847163207,25,0.7,25,3,609,2.0,2.0,1.0,1.6666666666666667
2434,24,191,3,SVC_sigmoid,WBL4,12.19402381367746,0.0786388988524611,0.0076042613816982,25,0.7,25,3,609,4.0,4.0,4.0,4.0
2435,24,191,3,SVC_sigmoid,POW4,7.081643108235605,0.0420559221229296,0.0020857425615763,25,0.7,25,3,609,3.0,3.0,2.0,2.6666666666666665
2436,21,128,8,Perceptron,LC-PFN,0.5828430876135826,0.0114402417093515,0.0001355231506749,37,0.7,37,17,610,4.0,4.0,4.0,4.0
2437,21,128,8,Perceptron,MMF4,0.2959017802085639,0.0058258773574406,3.875848122681997e-05,37,0.7,37,17,610,2.0,2.0,2.0,2.0
2438,21,128,8,Perceptron,WBL4,0.2983011132469121,0.0058729565213748,3.930925254519928e-05,37,0.7,37,17,610,3.0,3.0,3.0,3.0
2439,21,128,8,Perceptron,POW4,0.2057158674349424,0.0040546216333776,2.0802726288115077e-05,37,0.7,37,17,610,1.0,1.0,1.0,1.0
2440,29,193,7,PassiveAggressive,LC-PFN,13.050775229930878,0.030071398243308,0.0009047854691743,78,0.7,78,34,611,4.0,4.0,4.0,4.0
2441,29,193,7,PassiveAggressive,MMF4,0.226903072152852,0.0004547494379862,3.8674305677521387e-07,78,0.7,78,34,611,3.0,3.0,3.0,3.0
2442,29,193,7,PassiveAggressive,WBL4,0.2184853552407945,0.0004379064859714,3.5765171023523205e-07,78,0.7,78,34,611,2.0,2.0,1.0,1.6666666666666667
2443,29,193,7,PassiveAggressive,POW4,0.2184853550666885,0.0004379064856226,3.5765171024498865e-07,78,0.7,78,34,611,1.0,1.0,2.0,1.3333333333333333
2444,25,258,14,BernoulliNB,LC-PFN,0.2386663574725389,0.0032491560559719,1.3496291103365364e-05,89,0.7,89,39,612,4.0,4.0,4.0,4.0
2445,25,258,14,BernoulliNB,MMF4,0.075342127765565,0.001024611481913,1.064867821471368e-06,89,0.7,89,39,612,2.0,2.0,2.0,2.0
2446,25,258,14,BernoulliNB,WBL4,0.0386567650468801,0.0005255125728321,2.907250028232648e-07,89,0.7,89,39,612,1.0,1.0,1.0,1.0
2447,25,258,14,BernoulliNB,POW4,0.1216523673776153,0.0016551791347177,2.7560943398067625e-06,89,0.7,89,39,612,3.0,3.0,3.0,3.0
2448,34,254,1,SVC_poly,LC-PFN,3.583180904388428,0.0372211933135986,0.0014142487198114,65,0.7,65,28,613,4.0,4.0,4.0,4.0
2449,34,254,1,SVC_poly,MMF4,0.7511545983645623,0.008206676220391,7.570338738649295e-05,65,0.7,65,28,613,2.0,2.0,2.0,2.0
2450,34,254,1,SVC_poly,WBL4,0.1759089629415216,0.0018852962352355,4.581105981598837e-06,65,0.7,65,28,613,1.0,1.0,1.0,1.0
2451,34,254,1,SVC_poly,POW4,0.7707063774506685,0.0084593898393355,8.736303106702268e-05,65,0.7,65,28,613,3.0,3.0,3.0,3.0
2452,36,72,13,QDA,LC-PFN,1.5707464888691902,0.018748415634036,0.0004897632170468,53,0.7,53,23,614,1.0,1.0,1.0,1.0
2453,36,72,13,QDA,MMF4,7.331401715706464,0.0933543686818691,0.0088729585861875,53,0.7,53,23,614,3.0,3.0,3.0,3.0
2454,36,72,13,QDA,WBL4,6.896666558645026,0.0874000925641064,0.0077939832459594,53,0.7,53,23,614,2.0,2.0,2.0,2.0
2455,36,72,13,QDA,POW4,8.255756803380649,0.1062161967629406,0.0115103596437677,53,0.7,53,23,614,4.0,4.0,4.0,4.0
2456,30,20,11,MLP,LC-PFN,0.8724787272512913,0.0118685364723205,0.0002581981825642,30,0.7,30,13,615,4.0,4.0,4.0,4.0
2457,30,20,11,MLP,MMF4,0.8136421523390348,0.0110335908237561,0.0002227407928431,30,0.7,30,13,615,2.0,2.0,2.0,2.0
2458,30,20,11,MLP,WBL4,0.7033865177600496,0.0095168462584566,0.0001868524585636,30,0.7,30,13,615,1.0,1.0,1.0,1.0
2459,30,20,11,MLP,POW4,0.8441346836178247,0.0114539503871861,0.0002328566108531,30,0.7,30,13,615,3.0,3.0,3.0,3.0
2460,42,127,5,ExtraTree,LC-PFN,1.310230139642954,0.0251419264823198,0.0006368896574713,47,0.7,47,21,616,4.0,4.0,4.0,4.0
2461,42,127,5,ExtraTree,MMF4,0.4358700768601767,0.0082228197509104,7.235408703844942e-05,47,0.7,47,21,616,2.0,2.0,2.0,2.0
2462,42,127,5,ExtraTree,WBL4,0.601090745665565,0.0113202356650408,0.000134770627674,47,0.7,47,21,616,3.0,3.0,3.0,3.0
2463,42,127,5,ExtraTree,POW4,0.4147260370142994,0.007825655688974,6.579832908331834e-05,47,0.7,47,21,616,1.0,1.0,1.0,1.0
2464,35,98,6,LogisticRegression,LC-PFN,0.2271413337439298,0.0038560715038329,2.0969577235518955e-05,47,0.7,47,21,617,2.0,2.0,3.0,2.3333333333333335
2465,35,98,6,LogisticRegression,MMF4,0.1511798161773509,0.0025696753852667,8.428582391739873e-06,47,0.7,47,21,617,1.0,1.0,1.0,1.0
2466,35,98,6,LogisticRegression,WBL4,0.2300994203770688,0.0039074136039551,1.789462554968408e-05,47,0.7,47,21,617,3.0,3.0,2.0,2.6666666666666665
2467,35,98,6,LogisticRegression,POW4,1.0193195274025633,0.017530206721117,0.0003212378408454,47,0.7,47,21,617,4.0,4.0,4.0,4.0
2468,38,179,9,RidgeClassifier,LC-PFN,0.2593521028757095,0.0050447373650968,2.612451498862356e-05,53,0.7,53,23,618,2.0,2.0,2.0,2.0
2469,38,179,9,RidgeClassifier,MMF4,0.0532418689923152,0.0010329876000478,1.36091559850695e-06,53,0.7,53,23,618,1.0,1.0,1.0,1.0
2470,38,179,9,RidgeClassifier,WBL4,0.5286613258748102,0.0102046923833078,0.0001056368622186,53,0.7,53,23,618,4.0,4.0,3.0,3.6666666666666665
2471,38,179,9,RidgeClassifier,POW4,0.4936528782999571,0.0094998821685485,0.0001427547713034,53,0.7,53,23,618,3.0,3.0,4.0,3.3333333333333335
2472,43,66,12,LDA,LC-PFN,1.8573006615042689,0.0225416589528322,0.0005830270820297,32,0.7,32,14,619,1.0,1.0,2.0,1.3333333333333333
2473,43,66,12,LDA,MMF4,1.8807810775668516,0.0226869037417156,0.0005478425162561,32,0.7,32,14,619,2.0,2.0,1.0,1.6666666666666667
2474,43,66,12,LDA,WBL4,1.9854187633679177,0.0241317602259812,0.0008588533326675,32,0.7,32,14,619,3.0,3.0,4.0,3.3333333333333335
2475,43,66,12,LDA,POW4,2.111431552870421,0.0254103844385179,0.0006769331228308,32,0.7,32,14,619,4.0,4.0,3.0,3.6666666666666665
2476,37,130,11,MLP,LC-PFN,1.2924004346132278,0.0210746526718139,0.0007696539978496,48,0.7,48,21,620,1.0,1.0,1.0,1.0
2477,37,130,11,MLP,MMF4,2.473906171225332,0.0400997246949021,0.0019672299729286,48,0.7,48,21,620,4.0,4.0,4.0,4.0
2478,37,130,11,MLP,WBL4,1.8235401954789476,0.0297294051242,0.0011873350442748,48,0.7,48,21,620,3.0,3.0,3.0,3.0
2479,37,130,11,MLP,POW4,1.8235401949310568,0.0297294051153806,0.0011873350436577,48,0.7,48,21,620,2.0,2.0,2.0,2.0
2480,31,44,15,MultinomialNB,LC-PFN,0.7573804352432489,0.0118784205988049,0.0001448557450203,25,0.7,25,6,621,4.0,4.0,4.0,4.0
2481,31,44,15,MultinomialNB,MMF4,0.2224359845904667,0.0035103357574748,1.6798047180048443e-05,25,0.7,25,6,621,1.0,1.0,1.0,1.0
2482,31,44,15,MultinomialNB,WBL4,0.3440815905426167,0.0054218905480576,3.51061105442291e-05,25,0.7,25,6,621,3.0,3.0,3.0,3.0
2483,31,44,15,MultinomialNB,POW4,0.2426220324103253,0.0038278908000837,1.928351989750377e-05,25,0.7,25,6,621,2.0,2.0,2.0,2.0
2484,41,110,15,MultinomialNB,LC-PFN,0.3766704117879271,0.0057604135945439,4.213120337226428e-05,37,0.7,37,17,622,4.0,4.0,4.0,4.0
2485,41,110,15,MultinomialNB,MMF4,1.092779547746911e-07,1.663453309737573e-09,2.7898142865795013e-18,37,0.7,37,17,622,2.0,2.0,2.0,2.0
2486,41,110,15,MultinomialNB,WBL4,0.0003977693180164,6.054957854570605e-06,3.7907365041470033e-11,37,0.7,37,17,622,3.0,3.0,3.0,3.0
2487,41,110,15,MultinomialNB,POW4,8.895235804168277e-08,1.3540525628845801e-09,2.4103000653428835e-18,37,0.7,37,17,622,1.0,1.0,1.0,1.0
2488,44,243,22,ens.GradientBoosting,LC-PFN,0.3355083288624882,0.004961556289345,3.1800584110897034e-05,46,0.7,46,20,623,2.0,2.0,2.0,2.0
2489,44,243,22,ens.GradientBoosting,MMF4,1.5698102114822512,0.0228908741589468,0.0006191907041914,46,0.7,46,20,623,3.0,3.0,3.0,3.0
2490,44,243,22,ens.GradientBoosting,WBL4,1.8732739000363567,0.0272214222846183,0.0008464764850131,46,0.7,46,20,623,4.0,4.0,4.0,4.0
2491,44,243,22,ens.GradientBoosting,POW4,0.3240919930805422,0.0047710058259242,3.1465434396563064e-05,46,0.7,46,20,623,1.0,1.0,1.0,1.0
2492,45,251,10,SGDClassifier,LC-PFN,2.1084649488329887,0.0359614752233028,0.0015982311451807,50,0.7,50,22,624,4.0,4.0,4.0,4.0
2493,45,251,10,SGDClassifier,MMF4,1.4230443208731929,0.024488954077155,0.0007683093174016,50,0.7,50,22,624,3.0,3.0,3.0,3.0
2494,45,251,10,SGDClassifier,WBL4,1.3911643553767905,0.0239653418878926,0.0007590752097781,50,0.7,50,22,624,2.0,2.0,2.0,2.0
2495,45,251,10,SGDClassifier,POW4,0.8787694432443132,0.0152260703178976,0.0003006168281214,50,0.7,50,22,624,1.0,1.0,1.0,1.0
2496,40,111,19,NearestCentroid,LC-PFN,1.5845734626054764,0.0201838351786136,0.0004143271944485,32,0.7,32,14,625,4.0,4.0,3.0,3.6666666666666665
2497,40,111,19,NearestCentroid,MMF4,1.2990255244333302,0.0166403591762474,0.0003448697117122,32,0.7,32,14,625,2.0,2.0,2.0,2.0
2498,40,111,19,NearestCentroid,WBL4,1.5155704220474129,0.019363305348425,0.0004552647000007,32,0.7,32,14,625,3.0,3.0,4.0,3.3333333333333335
2499,40,111,19,NearestCentroid,POW4,0.9161361016261844,0.0117946235879432,0.000186054225489,32,0.7,32,14,625,1.0,1.0,1.0,1.0
2500,46,10,6,LogisticRegression,LC-PFN,1.0826759971678257,0.0172127038240432,0.0003376819659024,37,0.7,37,17,626,1.0,1.0,1.0,1.0
2501,46,10,6,LogisticRegression,MMF4,2.3798998626832395,0.0372965526746221,0.0014871104519693,37,0.7,37,17,626,3.0,3.0,3.0,3.0
2502,46,10,6,LogisticRegression,WBL4,2.6023000757775607,0.0406932434615966,0.0017926443732103,37,0.7,37,17,626,4.0,4.0,4.0,4.0
2503,46,10,6,LogisticRegression,POW4,1.6953661336964825,0.0267547889355935,0.0007628680211055,37,0.7,37,17,626,2.0,2.0,2.0,2.0
2504,50,238,16,ComplementNB,LC-PFN,2.151070348918438,0.0255593713372945,0.0006603912916034,66,0.7,66,29,627,4.0,4.0,4.0,4.0
2505,50,238,16,ComplementNB,MMF4,0.3347181736726536,0.0040520686808349,2.305112137796245e-05,66,0.7,66,29,627,1.0,1.0,1.0,1.0
2506,50,238,16,ComplementNB,WBL4,0.4677732340524148,0.005661387297796,3.7609708712351126e-05,66,0.7,66,29,627,2.0,2.0,2.0,2.0
2507,50,238,16,ComplementNB,POW4,1.1215917364705337,0.0137547763599109,0.0001973248454955,66,0.7,66,29,627,3.0,3.0,3.0,3.0
2508,48,71,12,LDA,LC-PFN,1.50853144004941,0.0289443582296371,0.0008420585654675,43,0.7,43,19,628,4.0,4.0,4.0,4.0
2509,48,71,12,LDA,MMF4,0.5309759756387462,0.0100897094440115,0.0001157716767538,43,0.7,43,19,628,2.0,2.0,2.0,2.0
2510,48,71,12,LDA,WBL4,0.3115206277736319,0.0059047093277589,4.060108333156587e-05,43,0.7,43,19,628,1.0,1.0,1.0,1.0
2511,48,71,12,LDA,POW4,0.5581061050129399,0.0106085057232111,0.0001277842797045,43,0.7,43,19,628,3.0,3.0,3.0,3.0
2512,51,2,9,RidgeClassifier,LC-PFN,0.3625448094680905,0.0062833330594003,7.426374941132963e-05,28,0.7,28,12,629,3.0,3.0,3.0,3.0
2513,51,2,9,RidgeClassifier,MMF4,0.1471810722423159,0.0025395186537928,1.293089473840393e-05,28,0.7,28,12,629,2.0,2.0,2.0,2.0
2514,51,2,9,RidgeClassifier,WBL4,0.1322244854000414,0.0022808174168324,8.4730891829549e-06,28,0.7,28,12,629,1.0,1.0,1.0,1.0
2515,51,2,9,RidgeClassifier,POW4,0.6229791346023982,0.0108149707453282,0.0001311185934304,28,0.7,28,12,629,4.0,4.0,4.0,4.0
2516,39,47,18,KNN,LC-PFN,3.1309720128774643,0.0359634421765804,0.0014109888579696,89,0.7,89,39,630,4.0,4.0,4.0,4.0
2517,39,47,18,KNN,MMF4,0.4682232372292459,0.00555838835829,4.075860089689412e-05,89,0.7,89,39,630,2.0,2.0,2.0,2.0
2518,39,47,18,KNN,WBL4,0.4445320369875709,0.0052784072282673,3.670469706162876e-05,89,0.7,89,39,630,1.0,1.0,1.0,1.0
2519,39,47,18,KNN,POW4,0.8903413235104525,0.0105065220492793,0.0001394398476848,89,0.7,89,39,630,3.0,3.0,3.0,3.0
2520,49,34,14,BernoulliNB,LC-PFN,0.4938060417771339,0.0068737440742552,6.516429129987955e-05,46,0.7,46,21,631,4.0,4.0,4.0,4.0
2521,49,34,14,BernoulliNB,MMF4,0.2804498777367797,0.0038714945908223,1.5971027031415927e-05,46,0.7,46,21,631,2.0,2.0,2.0,2.0
2522,49,34,14,BernoulliNB,WBL4,0.3841183134995414,0.0052968622977583,2.902634916952068e-05,46,0.7,46,21,631,3.0,3.0,3.0,3.0
2523,49,34,14,BernoulliNB,POW4,0.1238485903011368,0.001715720881922,4.046715801871386e-06,46,0.7,46,21,631,1.0,1.0,1.0,1.0
2524,47,141,8,Perceptron,LC-PFN,2.312176115810871,0.0286662559956312,0.0014379781205207,51,0.7,51,22,632,1.0,1.0,1.0,1.0
2525,47,141,8,Perceptron,MMF4,2.675864598227125,0.033353646474985,0.0017211750657849,51,0.7,51,22,632,2.0,2.0,2.0,2.0
2526,47,141,8,Perceptron,WBL4,3.2743990296612715,0.0400540000579831,0.0024984276071522,51,0.7,51,22,632,4.0,4.0,4.0,4.0
2527,47,141,8,Perceptron,POW4,3.121288609804438,0.0382667300208748,0.0023386758511367,51,0.7,51,22,632,3.0,3.0,3.0,3.0
2528,52,252,1,SVC_poly,LC-PFN,32.06135332584381,0.2347042709589004,0.0631787329912185,49,0.7,49,21,633,4.0,4.0,4.0,4.0
2529,52,252,1,SVC_poly,MMF4,15.913368705914548,0.1373132913560553,0.0254922118304653,49,0.7,49,21,633,2.0,2.0,2.0,2.0
2530,52,252,1,SVC_poly,WBL4,15.721067696286436,0.1359255787471399,0.0249790906633083,49,0.7,49,21,633,1.0,1.0,1.0,1.0
2531,52,252,1,SVC_poly,POW4,17.888981403712812,0.1511223825095025,0.0305945470603231,49,0.7,49,21,633,3.0,3.0,3.0,3.0
2532,57,97,6,LogisticRegression,LC-PFN,0.5703081842511892,0.008665177039802,9.987783414544538e-05,54,0.7,54,24,634,4.0,4.0,4.0,4.0
2533,57,97,6,LogisticRegression,MMF4,0.090444728896836,0.0013629933169788,2.079364773033534e-06,54,0.7,54,24,634,1.0,1.0,1.0,1.0
2534,57,97,6,LogisticRegression,WBL4,0.1757147379217093,0.0026456220297404,7.207655853372287e-06,54,0.7,54,24,634,2.0,2.0,2.0,2.0
2535,57,97,6,LogisticRegression,POW4,0.3876487324821462,0.0058696717321902,3.5853344895371625e-05,54,0.7,54,24,634,3.0,3.0,3.0,3.0
2536,59,141,11,MLP,LC-PFN,1.9502097740769384,0.0288522969931364,0.0013682995922863,51,0.7,51,22,635,3.0,3.0,3.0,3.0
2537,59,141,11,MLP,MMF4,1.426249560789002,0.020879948971624,0.0007528879737251,51,0.7,51,22,635,1.0,1.0,2.0,1.3333333333333333
2538,59,141,11,MLP,WBL4,1.4907473183564546,0.0218227364371663,0.0006858701640326,51,0.7,51,22,635,2.0,2.0,1.0,1.6666666666666667
2539,59,141,11,MLP,POW4,4.315267551573214,0.0663249831089943,0.0057030629784127,51,0.7,51,22,635,4.0,4.0,4.0,4.0
2540,53,163,2,SVC_rbf,LC-PFN,0.9395552799105644,0.0180348344147205,0.0003592367283999,35,0.7,35,16,636,3.0,3.0,3.0,3.0
2541,53,163,2,SVC_rbf,MMF4,0.4933004393345367,0.00937508840312,0.0001203834166545,35,0.7,35,16,636,1.0,1.0,1.0,1.0
2542,53,163,2,SVC_rbf,WBL4,1.0387966024729234,0.0196084607473377,0.0004396678476227,35,0.7,35,16,636,4.0,4.0,4.0,4.0
2543,53,163,2,SVC_rbf,POW4,0.763344694108997,0.0143782732631522,0.000230361701467,35,0.7,35,16,636,2.0,2.0,2.0,2.0
2544,54,227,6,LogisticRegression,LC-PFN,16.221825778484344,0.1060172170400619,0.01129194162786,65,0.7,65,28,637,4.0,4.0,4.0,4.0
2545,54,227,6,LogisticRegression,MMF4,2.867758337615942,0.0208783605327436,0.0004793501774928,65,0.7,65,28,637,2.0,2.0,2.0,2.0
2546,54,227,6,LogisticRegression,WBL4,2.7616432069527623,0.0200828549519095,0.0004530779926751,65,0.7,65,28,637,1.0,1.0,1.0,1.0
2547,54,227,6,LogisticRegression,POW4,5.635503044957031,0.0405888598198235,0.0016771029691965,65,0.7,65,28,637,3.0,3.0,3.0,3.0
2548,58,221,0,SVC_linear,LC-PFN,0.110154238063842,0.0016405383357778,3.2404241210315377e-06,32,0.7,32,15,638,1.0,1.0,1.0,1.0
2549,58,221,0,SVC_linear,MMF4,0.8631429138191944,0.0127702914701014,0.0001859999977875,32,0.7,32,15,638,3.0,3.0,3.0,3.0
2550,58,221,0,SVC_linear,WBL4,1.024488432499974,0.0151299420988677,0.0002590312012781,32,0.7,32,15,638,4.0,4.0,4.0,4.0
2551,58,221,0,SVC_linear,POW4,0.5640671627992551,0.008376150924404,8.66397093440498e-05,32,0.7,32,15,638,2.0,2.0,2.0,2.0
2552,55,137,15,MultinomialNB,LC-PFN,0.2426019171252846,0.0039136940613389,2.0675317500717935e-05,42,0.7,42,18,639,1.0,1.0,1.0,1.0
2553,55,137,15,MultinomialNB,MMF4,0.3274287429784792,0.0052899754400956,3.048304894610513e-05,42,0.7,42,18,639,2.0,2.0,2.0,2.0
2554,55,137,15,MultinomialNB,WBL4,0.6699069814167172,0.0107912309465317,0.0001258386710893,42,0.7,42,18,639,3.0,3.0,3.0,3.0
2555,55,137,15,MultinomialNB,POW4,1.7899142047794574,0.0296150940714565,0.0009544403444835,42,0.7,42,18,639,4.0,4.0,4.0,4.0
2556,61,135,18,KNN,LC-PFN,0.6330396980047226,0.0122426701709628,0.0001644724543439,53,0.7,53,24,640,4.0,4.0,4.0,4.0
2557,61,135,18,KNN,MMF4,0.2815081879724559,0.0054071017233385,3.9950721716903216e-05,53,0.7,53,24,640,2.0,2.0,2.0,2.0
2558,61,135,18,KNN,WBL4,0.3910847128163811,0.0075007371215485,7.304818534562174e-05,53,0.7,53,24,640,3.0,3.0,3.0,3.0
2559,61,135,18,KNN,POW4,0.0812949098220962,0.0015655984485512,3.5138372793051758e-06,53,0.7,53,24,640,1.0,1.0,1.0,1.0
